rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.213298,0.347433,0.796316,0.046193,0.000102,0.012654,0.010260,0.000295,-0.000013
1,1,False,True,1.264506,0.348317,0.795854,0.031886,0.000099,0.013339,0.069996,0.004760,-0.000216
2,2,False,True,1.314070,0.347825,0.801006,0.024033,0.000095,0.013265,0.116636,0.010650,-0.000526
3,3,False,True,1.329471,0.345899,0.793775,0.016352,0.000093,0.012435,0.142355,0.017647,-0.000879
4,4,False,True,1.322486,0.350846,0.783676,0.010853,0.000089,0.012697,0.138701,0.024219,-0.001368
5,5,False,True,1.311072,0.348268,0.780503,0.009875,0.000089,0.012787,0.126662,0.030959,-0.001893
6,6,False,True,1.297683,0.344254,0.778047,0.008051,0.000092,0.013554,0.115037,0.036235,-0.002378
7,7,False,True,1.301903,0.344494,0.769260,0.007411,0.000099,0.013853,0.117976,0.046000,-0.002773
8,8,False,True,1.288901,0.342049,0.770782,0.006176,0.000088,0.013384,0.106629,0.046582,-0.003174
9,9,False,True,1.272291,0.346145,0.755388,0.005696,0.000090,0.013306,0.098554,0.049482,-0.003593
10,10,False,True,1.276141,0.348300,0.754080,0.005434,0.000087,0.013524,0.092995,0.057368,-0.004317
inf,inf,False,True,1.247686,0.350221,0.723621,0.003889,0.000087,0.012651,0.069334,0.080442,-0.007403
