rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.426600,0.429308,0.927002,0.046916,0.000120,0.013748,0.009198,0.000260,-0.000012
1,1,False,True,1.267841,0.350985,0.797339,0.031065,0.000097,0.012845,0.070497,0.004764,-0.000215
2,2,False,True,1.351202,0.374897,0.807038,0.023806,0.000099,0.012841,0.120677,0.011285,-0.000523
3,3,False,True,1.341110,0.345661,0.801685,0.016584,0.000094,0.013187,0.144557,0.018402,-0.000905
4,4,False,True,1.303948,0.346200,0.780298,0.010657,0.000089,0.012691,0.128629,0.023953,-0.001393
5,5,False,True,1.308241,0.346893,0.778920,0.009434,0.000088,0.012584,0.127979,0.030411,-0.001896
6,6,False,True,1.298108,0.342890,0.785569,0.007716,0.000087,0.012579,0.111691,0.035282,-0.002256
7,7,False,True,1.293336,0.352343,0.761747,0.006695,0.000088,0.013330,0.115089,0.041291,-0.002717
8,8,False,True,1.288460,0.348222,0.763546,0.006254,0.000089,0.014049,0.107590,0.045518,-0.003157
9,9,False,True,1.289708,0.348883,0.767445,0.005681,0.000086,0.013416,0.100370,0.050227,-0.003564
10,10,False,True,1.275486,0.345271,0.755234,0.005387,0.000086,0.013413,0.096538,0.055219,-0.004300
inf,inf,False,True,1.504888,0.433474,0.847282,0.004071,0.000090,0.012957,0.092729,0.104380,-0.009864
