rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.225192,0.347805,0.808932,0.046002,0.000129,0.012625,0.009356,0.000297,-0.000013
1,1,False,True,1.292102,0.349875,0.814598,0.036127,0.000099,0.012932,0.073328,0.004885,-0.000219
2,2,False,True,1.304085,0.344781,0.790802,0.024294,0.000095,0.013502,0.119195,0.010875,-0.000505
3,3,False,True,1.335884,0.347588,0.794828,0.016344,0.000094,0.012939,0.145812,0.017401,-0.000844
4,4,False,True,1.341462,0.356921,0.798314,0.011608,0.000099,0.014998,0.133181,0.024615,-0.001684
5,5,False,True,1.293872,0.342721,0.770218,0.009511,0.000087,0.012715,0.125210,0.031487,-0.001881
6,6,False,True,1.301834,0.352452,0.768906,0.008046,0.000093,0.012980,0.120167,0.036768,-0.002387
7,7,False,True,1.345896,0.372002,0.777044,0.010918,0.000130,0.014408,0.126427,0.042188,-0.002743
8,8,False,True,1.334450,0.355465,0.800762,0.006492,0.000094,0.014024,0.107909,0.046435,-0.003233
9,9,False,True,1.306166,0.356855,0.775222,0.005767,0.000090,0.013176,0.101232,0.050250,-0.003536
10,10,False,True,1.274242,0.346103,0.757929,0.005455,0.000087,0.013326,0.091663,0.055325,-0.004317
inf,inf,False,True,1.237054,0.343694,0.718222,0.003900,0.000088,0.013281,0.070606,0.079838,-0.007387
