rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.227145,0.354201,0.805399,0.045311,0.000100,0.012708,0.009121,0.000261,-0.000013
1,1,False,True,1.277703,0.349573,0.807426,0.031455,0.000098,0.013110,0.071510,0.004287,-0.000209
2,2,False,True,1.310422,0.343975,0.798010,0.023766,0.000094,0.012688,0.120829,0.010519,-0.000505
3,3,False,True,1.332374,0.349930,0.794258,0.015869,0.000093,0.012672,0.139988,0.018660,-0.000870
4,4,False,True,1.325530,0.348954,0.793028,0.011694,0.000097,0.013691,0.132876,0.023788,-0.001367
5,5,False,True,1.302647,0.342037,0.777157,0.009354,0.000089,0.012657,0.128998,0.030398,-0.001920
6,6,False,True,1.289603,0.348294,0.769033,0.007951,0.000091,0.013329,0.112946,0.035575,-0.002348
7,7,False,True,1.294689,0.345599,0.771034,0.006885,0.000089,0.013561,0.111915,0.042717,-0.002845
8,8,False,True,1.291656,0.347424,0.769701,0.006183,0.000088,0.012967,0.106377,0.045690,-0.003190
9,9,False,True,1.278500,0.343811,0.762788,0.005846,0.000089,0.013612,0.097459,0.051092,-0.003766
10,10,False,True,1.293976,0.355070,0.758585,0.005495,0.000094,0.013284,0.099415,0.057363,-0.004629
inf,inf,False,True,1.244058,0.347942,0.720323,0.003900,0.000088,0.012954,0.071387,0.080132,-0.007294
