rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.685037,0.464739,1.142663,0.053877,0.000102,0.012965,0.009985,0.000608,-0.000025
1,1,False,True,1.699951,0.465046,1.080580,0.041065,0.000130,0.014646,0.093448,0.004778,-0.000220
2,2,False,True,1.350164,0.387427,0.800777,0.024108,0.000095,0.013529,0.112456,0.011208,-0.000526
3,3,False,True,1.498323,0.342053,0.918459,0.016272,0.000093,0.016618,0.181778,0.021117,-0.001866
4,4,False,True,1.720743,0.458573,1.019238,0.014364,0.000090,0.013636,0.171360,0.041499,-0.001936
5,5,False,True,1.775437,0.479760,1.048068,0.010060,0.000096,0.013146,0.177296,0.043811,-0.003147
6,6,False,True,1.425169,0.461729,0.792128,0.007875,0.000088,0.012658,0.112486,0.035864,-0.002305
7,7,False,True,1.694820,0.415943,1.062502,0.010625,0.000139,0.014358,0.136671,0.049717,-0.004790
8,8,False,True,1.601216,0.493778,0.921907,0.006261,0.000089,0.013019,0.114245,0.047514,-0.004359
9,9,False,True,1.610688,0.448634,0.985358,0.005741,0.000122,0.014081,0.102897,0.050216,-0.003602
10,10,False,True,1.646166,0.449728,0.960930,0.006230,0.000087,0.017407,0.131380,0.075975,-0.004392
inf,inf,False,True,1.594991,0.395967,0.955954,0.007306,0.000187,0.015122,0.101611,0.109299,-0.009503
