rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.226202,0.344745,0.812286,0.046933,0.000102,0.012439,0.009363,0.000290,-0.000012
1,1,False,True,1.263263,0.347612,0.786167,0.033887,0.000103,0.013344,0.077137,0.004768,-0.000210
2,2,False,True,1.320817,0.355138,0.794374,0.024683,0.000122,0.014029,0.120421,0.011489,-0.000526
3,3,False,True,1.326906,0.342509,0.793085,0.016259,0.000092,0.013136,0.142628,0.018320,-0.000844
4,4,False,True,1.322089,0.350650,0.788670,0.011483,0.000097,0.012900,0.132426,0.024209,-0.001612
5,5,False,True,1.298348,0.345361,0.771208,0.009606,0.000089,0.013389,0.126644,0.030048,-0.001967
6,6,False,True,1.312030,0.351321,0.784203,0.008129,0.000093,0.013332,0.116160,0.036439,-0.002317
7,7,False,True,1.568381,0.423459,0.934283,0.006648,0.000089,0.013036,0.137130,0.050872,-0.002826
8,8,False,True,1.383276,0.431427,0.775333,0.006413,0.000089,0.014464,0.107254,0.045083,-0.003176
9,9,False,True,1.289088,0.345480,0.764266,0.005860,0.000092,0.014045,0.103201,0.052603,-0.003504
10,10,False,True,1.264365,0.343475,0.749501,0.005290,0.000086,0.013307,0.091060,0.057228,-0.004379
inf,inf,False,True,1.253123,0.347527,0.729252,0.004060,0.000090,0.013602,0.069988,0.081211,-0.007357
