rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.218924,0.351355,0.798816,0.045996,0.000125,0.012663,0.009661,0.000263,-0.000012
1,1,False,True,1.264866,0.344774,0.799506,0.031136,0.000099,0.013501,0.070976,0.004622,-0.000216
2,2,False,True,1.311765,0.345588,0.803014,0.024088,0.000095,0.012958,0.114445,0.011033,-0.000508
3,3,False,True,1.362821,0.351977,0.811806,0.016450,0.000094,0.013205,0.149577,0.018786,-0.000888
4,4,False,True,1.324958,0.352522,0.786341,0.010964,0.000098,0.013126,0.136035,0.024436,-0.001402
5,5,False,True,1.306619,0.347896,0.773429,0.009468,0.000090,0.012862,0.130848,0.030104,-0.001887
6,6,False,True,1.291164,0.345801,0.773133,0.007780,0.000087,0.012801,0.113754,0.035498,-0.002273
7,7,False,True,1.309164,0.352515,0.774466,0.007008,0.000094,0.013525,0.117902,0.040881,-0.002736
8,8,False,True,1.288164,0.346436,0.765656,0.006176,0.000089,0.013399,0.106851,0.046398,-0.003124
9,9,False,True,1.285370,0.348770,0.759892,0.006453,0.000093,0.013885,0.100827,0.051568,-0.003841
10,10,False,True,1.296503,0.353601,0.761250,0.006144,0.000102,0.013605,0.101645,0.055699,-0.004419
inf,inf,False,True,1.244670,0.349140,0.719976,0.003953,0.000085,0.012886,0.070120,0.081131,-0.007340
