rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.210562,0.340975,0.800377,0.045954,0.000101,0.013189,0.009623,0.000299,-0.000012
1,1,False,True,1.254556,0.346239,0.788973,0.031680,0.000101,0.013438,0.069112,0.004763,-0.000216
2,2,False,True,1.307985,0.340329,0.799637,0.023467,0.000098,0.013127,0.120107,0.010679,-0.000506
3,3,False,True,1.311299,0.343923,0.784290,0.016085,0.000093,0.012271,0.135860,0.017898,-0.000845
4,4,False,True,1.302037,0.346251,0.778494,0.010814,0.000094,0.012316,0.128736,0.023909,-0.001386
5,5,False,True,1.288779,0.342226,0.766257,0.009345,0.000087,0.012486,0.126001,0.030465,-0.001876
6,6,False,True,1.277016,0.340976,0.765768,0.007726,0.000087,0.012311,0.111992,0.035801,-0.002321
7,7,False,True,1.290284,0.343025,0.770716,0.006677,0.000087,0.013330,0.113037,0.040683,-0.002696
8,8,False,True,1.287338,0.343520,0.771130,0.006176,0.000086,0.013015,0.104946,0.045300,-0.003130
9,9,False,True,1.259442,0.340677,0.749129,0.005651,0.000087,0.012942,0.098162,0.049195,-0.003565
10,10,False,True,1.260267,0.343227,0.745051,0.005454,0.000091,0.013839,0.091851,0.056395,-0.004325
inf,inf,False,True,1.233121,0.341537,0.714819,0.003911,0.000088,0.012467,0.073714,0.079311,-0.007235
