rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.236464,0.349526,0.817351,0.046567,0.000103,0.012841,0.009741,0.000290,-0.000012
1,1,False,True,1.307697,0.352126,0.825398,0.032881,0.000099,0.013523,0.079065,0.004356,-0.000212
2,2,False,True,1.540148,0.387155,0.993308,0.024197,0.000095,0.012938,0.111173,0.010675,-0.000571
3,3,False,True,1.654608,0.460966,0.989573,0.019226,0.000123,0.015594,0.149949,0.018243,-0.000897
4,4,False,True,1.687597,0.453970,0.988465,0.017523,0.000131,0.014852,0.174946,0.035936,-0.001723
5,5,False,True,1.645639,0.425063,0.964329,0.015083,0.000117,0.014222,0.178864,0.044679,-0.003227
6,6,False,True,1.614973,0.460562,0.929533,0.008095,0.000090,0.014941,0.158026,0.041358,-0.002331
7,7,False,True,1.801141,0.453414,1.121199,0.011057,0.000115,0.013799,0.141769,0.054702,-0.005035
8,8,False,True,1.746904,0.474603,1.040786,0.008409,0.000184,0.016439,0.138194,0.064492,-0.003759
9,9,False,True,1.777088,0.451881,1.076767,0.006614,0.000094,0.013590,0.151044,0.071016,-0.006030
10,10,False,True,1.737293,0.468740,1.041278,0.005658,0.000088,0.014518,0.117928,0.083185,-0.005853
inf,inf,False,True,1.284990,0.361469,0.741393,0.004082,0.000092,0.012642,0.071754,0.084689,-0.008823
