rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.582825,0.382895,0.070328,0.036598,0.000497,0.011483,0.080634,0.000347,-0.000009
1,1,False,True,0.601055,0.394473,0.069302,0.039898,0.000502,0.011935,0.083774,0.001126,-0.000011
2,2,False,True,0.601445,0.396230,0.068227,0.036480,0.000520,0.011626,0.086542,0.001773,-0.000015
3,3,False,True,0.605062,0.394587,0.070078,0.033311,0.000534,0.011685,0.092287,0.002527,-0.000019
4,4,False,True,0.605964,0.394519,0.067591,0.032802,0.000505,0.012078,0.095546,0.002869,-0.000021
5,5,False,True,0.603946,0.391530,0.067549,0.035566,0.000469,0.011938,0.093122,0.003713,-0.000026
6,6,False,True,0.601347,0.389322,0.062593,0.030097,0.000482,0.011397,0.103023,0.004370,-0.000030
7,7,False,True,0.595792,0.382762,0.060069,0.030988,0.000470,0.011373,0.105020,0.005046,-0.000031
8,8,False,True,0.609818,0.387935,0.058836,0.030156,0.000473,0.011865,0.115165,0.005320,-0.000034
9,9,False,True,0.595158,0.383538,0.058217,0.012086,0.000453,0.028138,0.107259,0.005398,-0.000037
10,10,False,True,0.598151,0.382299,0.058076,0.012242,0.000458,0.028456,0.110901,0.005653,-0.000034
inf,inf,False,True,0.623595,0.398676,0.057687,0.013296,0.000475,0.026574,0.117203,0.009592,-0.000058
