rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.601774,0.394274,0.071138,0.038863,0.000524,0.012410,0.084162,0.000359,-0.000008
1,1,False,True,0.597506,0.391032,0.069588,0.036053,0.000640,0.011823,0.087267,0.001057,-0.000011
2,2,False,True,0.594996,0.384998,0.066704,0.038343,0.000526,0.012127,0.090220,0.002020,-0.000026
3,3,False,True,0.600430,0.396987,0.066404,0.032874,0.000524,0.011764,0.089372,0.002453,-0.000019
4,4,False,True,0.603399,0.391819,0.068884,0.033496,0.000528,0.011904,0.093935,0.002778,-0.000021
5,5,False,True,0.607976,0.396906,0.061889,0.032584,0.000476,0.011679,0.100640,0.003742,-0.000026
6,6,False,True,0.605290,0.389386,0.061478,0.030887,0.000482,0.011877,0.106760,0.004327,-0.000039
7,7,False,True,0.621910,0.398922,0.065257,0.033535,0.000474,0.012006,0.107361,0.004291,-0.000030
8,8,False,True,0.604966,0.388185,0.058674,0.031450,0.000470,0.012040,0.108771,0.005311,-0.000032
9,9,False,True,0.623083,0.408201,0.058030,0.012063,0.000454,0.029042,0.109713,0.005513,-0.000035
10,10,False,True,0.604408,0.389735,0.058167,0.012019,0.000453,0.029075,0.109241,0.005651,-0.000035
inf,inf,False,True,0.617571,0.396591,0.057738,0.012178,0.000498,0.026515,0.114322,0.009634,-0.000058
