rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.587206,0.388696,0.071417,0.036304,0.000504,0.011744,0.078196,0.000302,-0.000008
1,1,False,True,0.600607,0.393439,0.069955,0.035975,0.000519,0.012412,0.087118,0.001142,-0.000013
2,2,False,True,0.602329,0.395130,0.067849,0.035659,0.000543,0.011723,0.089359,0.002011,-0.000016
3,3,False,True,0.590719,0.383310,0.065565,0.032858,0.000510,0.012001,0.094088,0.002335,-0.000020
4,4,False,True,0.610705,0.394396,0.066191,0.034920,0.000526,0.012595,0.099018,0.003004,-0.000022
5,5,False,True,0.600241,0.389801,0.063624,0.030932,0.000472,0.011432,0.100301,0.003620,-0.000026
6,6,False,True,0.602569,0.389545,0.061860,0.030658,0.000568,0.011609,0.104381,0.003886,-0.000028
7,7,False,True,0.609005,0.391661,0.061080,0.031245,0.000480,0.011194,0.108453,0.004828,-0.000031
8,8,False,True,0.592928,0.382877,0.061033,0.029735,0.000470,0.011350,0.101974,0.005421,-0.000034
9,9,False,True,0.601820,0.386872,0.057911,0.011956,0.000454,0.026567,0.112404,0.005588,-0.000034
10,10,False,True,0.607615,0.386895,0.060557,0.012200,0.000454,0.026844,0.114989,0.005609,-0.000034
inf,inf,False,True,0.609500,0.387933,0.057035,0.012119,0.000458,0.026561,0.115776,0.009528,-0.000058
