rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.578641,0.382438,0.070472,0.035961,0.000503,0.011767,0.077151,0.000308,-0.000008
1,1,False,True,0.587202,0.385713,0.069240,0.034884,0.000501,0.011540,0.084314,0.000967,-0.000011
2,2,False,True,0.597448,0.385320,0.074322,0.034490,0.000517,0.011517,0.089231,0.002002,-0.000016
3,3,False,True,0.594406,0.387893,0.065775,0.033355,0.000510,0.012337,0.092271,0.002214,-0.000018
4,4,False,True,0.591536,0.384277,0.064732,0.033229,0.000511,0.012211,0.093631,0.002892,-0.000021
5,5,False,True,0.598516,0.390818,0.062930,0.030926,0.000472,0.011786,0.097696,0.003828,-0.000026
6,6,False,True,0.605244,0.389673,0.062954,0.032182,0.000492,0.011983,0.103557,0.004340,-0.000029
7,7,False,True,0.601130,0.390042,0.060288,0.031959,0.000467,0.011557,0.101916,0.004836,-0.000031
8,8,False,True,0.604090,0.386868,0.058966,0.030177,0.000480,0.015806,0.106292,0.005435,-0.000033
9,9,False,True,0.617777,0.391232,0.065839,0.013353,0.000459,0.029372,0.112351,0.005105,-0.000034
10,10,False,True,0.609858,0.393003,0.062660,0.012814,0.000486,0.027146,0.108069,0.005610,-0.000036
inf,inf,False,True,0.633757,0.396055,0.062765,0.012219,0.000486,0.026870,0.125667,0.009604,-0.000059
