rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.585000,0.383857,0.070433,0.038264,0.000509,0.012199,0.079350,0.000344,-0.000008
1,1,False,True,0.589258,0.382160,0.068798,0.035904,0.000509,0.011903,0.088892,0.001051,-0.000010
2,2,False,True,0.594610,0.385501,0.070603,0.033640,0.000518,0.011976,0.090309,0.002012,-0.000019
3,3,False,True,0.596191,0.386685,0.066076,0.034250,0.000510,0.011846,0.094560,0.002212,-0.000018
4,4,False,True,0.604738,0.392150,0.064585,0.036234,0.000528,0.012433,0.095805,0.002948,-0.000022
5,5,False,True,0.612006,0.392672,0.067151,0.034099,0.000499,0.011890,0.101782,0.003854,-0.000026
6,6,False,True,0.610785,0.392785,0.065337,0.031543,0.000494,0.012753,0.103460,0.004350,-0.000029
7,7,False,True,0.611305,0.394940,0.061296,0.030968,0.000479,0.011970,0.106837,0.004752,-0.000030
8,8,False,True,0.607216,0.387127,0.058565,0.032372,0.000475,0.012180,0.111164,0.005268,-0.000032
9,9,False,True,0.611583,0.395023,0.058259,0.012023,0.000460,0.028927,0.111610,0.005215,-0.000033
10,10,False,True,0.605589,0.394701,0.058591,0.011983,0.000521,0.026737,0.107394,0.005595,-0.000034
inf,inf,False,True,0.610985,0.388651,0.057188,0.012094,0.000467,0.026994,0.116603,0.008897,-0.000057
