key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.242785,0.240559,0.241233,0.239669,0.241850,0.240370,0.241777,0.241676,0.242387,0.241527,0.242541,0.243922
load_time_sec,0.150647,0.149754,0.150483,0.149378,0.150743,0.150079,0.150644,0.150506,0.151067,0.150266,0.150532,0.150837
detect_races_time_sec,0.051569,0.050179,0.048645,0.048168,0.047032,0.045816,0.044590,0.044517,0.044298,0.044385,0.044751,0.044072
extract_traces_time_sec,0.013179,0.012691,0.012223,0.011961,0.011595,0.011326,0.010799,0.010800,0.010715,0.010656,0.010808,0.010673
find_reactive_cmds_time_sec,0.000618,0.000621,0.000613,0.000618,0.000614,0.000623,0.000616,0.000624,0.000624,0.000613,0.000630,0.000615
find_proactive_cmds_time_sec,0.004718,0.004619,0.004731,0.004612,0.004685,0.004672,0.004794,0.004768,0.004766,0.004756,0.004773,0.004670
find_covered_races_time,0.021827,0.022351,0.023983,0.024303,0.026291,0.026886,0.029165,0.029272,0.029688,0.029608,0.029777,0.030750
per_packet_inconsistent_time_sec,0.000206,0.000321,0.000529,0.000604,0.000861,0.000937,0.001137,0.001154,0.001195,0.001208,0.001235,0.002258
find_inconsistent_update_time_sec,0.000012,0.000014,0.000016,0.000016,0.000019,0.000021,0.000023,0.000025,0.000025,0.000026,0.000026,0.000037
