rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.597630,0.396605,0.072013,0.036473,0.000528,0.011983,0.079635,0.000351,-0.000008
1,1,False,True,0.596520,0.389004,0.069566,0.035302,0.000511,0.011945,0.089036,0.001111,-0.000011
2,2,False,True,0.595110,0.387370,0.068935,0.034316,0.000532,0.011340,0.090570,0.001997,-0.000017
3,3,False,True,0.600884,0.388367,0.073416,0.033683,0.000533,0.011324,0.091011,0.002496,-0.000019
4,4,False,True,0.616801,0.402828,0.066278,0.032357,0.000526,0.012011,0.099860,0.002886,-0.000022
5,5,False,True,0.615011,0.393316,0.065156,0.035011,0.000665,0.012705,0.104266,0.003831,-0.000026
6,6,False,True,0.591334,0.382059,0.061750,0.031281,0.000463,0.012187,0.099624,0.003911,-0.000028
7,7,False,True,0.596260,0.382272,0.059924,0.029398,0.000459,0.011726,0.107621,0.004797,-0.000030
8,8,False,True,0.600551,0.384953,0.058486,0.030184,0.000467,0.011836,0.109586,0.004973,-0.000033
9,9,False,True,0.601586,0.384162,0.058079,0.012141,0.000454,0.027967,0.113245,0.005470,-0.000036
10,10,False,True,0.602602,0.388168,0.058814,0.011912,0.000454,0.027236,0.110433,0.005516,-0.000034
inf,inf,False,True,0.603504,0.382178,0.057084,0.012010,0.000462,0.026738,0.115384,0.009556,-0.000058
