rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.584170,0.383935,0.070894,0.037823,0.000516,0.011941,0.078670,0.000349,-0.000009
1,1,False,True,0.592569,0.389814,0.069016,0.035053,0.000593,0.011706,0.085204,0.001136,-0.000011
2,2,False,True,0.587923,0.385041,0.067084,0.033380,0.000552,0.011149,0.088767,0.001901,-0.000016
3,3,False,True,0.595979,0.389122,0.065849,0.032637,0.000516,0.011466,0.093841,0.002494,-0.000020
4,4,False,True,0.596971,0.389927,0.065142,0.031895,0.000514,0.011278,0.095431,0.002730,-0.000021
5,5,False,True,0.599457,0.391016,0.062563,0.030519,0.000499,0.011223,0.099702,0.003875,-0.000026
6,6,False,True,0.591685,0.381615,0.061316,0.029795,0.000468,0.011149,0.103140,0.004141,-0.000027
7,7,False,True,0.603554,0.385961,0.060368,0.032126,0.000512,0.012126,0.107890,0.004509,-0.000030
8,8,False,True,0.606746,0.392643,0.058521,0.030160,0.000472,0.011901,0.107621,0.005362,-0.000033
9,9,False,True,0.611591,0.394980,0.060034,0.012335,0.000478,0.026636,0.111778,0.005283,-0.000034
10,10,False,True,0.604750,0.388806,0.059202,0.012412,0.000459,0.026891,0.111225,0.005684,-0.000035
inf,inf,False,True,0.610044,0.385578,0.056938,0.012293,0.000473,0.027996,0.116968,0.009706,-0.000059
