rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.597164,0.395847,0.072084,0.036445,0.000523,0.012048,0.079812,0.000365,-0.000008
1,1,False,True,0.602984,0.392721,0.069810,0.034920,0.000509,0.011837,0.092015,0.001126,-0.000012
2,2,False,True,0.597070,0.390578,0.067512,0.034488,0.000519,0.011308,0.090557,0.002050,-0.000017
3,3,False,True,0.587902,0.389201,0.066530,0.033154,0.000534,0.011531,0.084686,0.002216,-0.000017
4,4,False,True,0.598370,0.390467,0.064678,0.031627,0.000520,0.012018,0.096037,0.002966,-0.000022
5,5,False,True,0.609593,0.398795,0.063154,0.032418,0.000497,0.012175,0.098707,0.003788,-0.000026
6,6,False,True,0.598378,0.386549,0.062078,0.030070,0.000463,0.011765,0.103123,0.004268,-0.000030
7,7,False,True,0.613744,0.397854,0.061938,0.029487,0.000476,0.011374,0.107669,0.004882,-0.000030
8,8,False,True,0.615266,0.396691,0.059155,0.028311,0.000466,0.011656,0.113573,0.005346,-0.000032
9,9,False,True,0.602086,0.392903,0.058043,0.011856,0.000453,0.026620,0.106509,0.005635,-0.000034
10,10,False,True,0.599479,0.385603,0.058507,0.011850,0.000451,0.026786,0.110631,0.005584,-0.000034
inf,inf,False,True,0.608938,0.389245,0.056599,0.011992,0.000462,0.026683,0.114477,0.009392,-0.000057
