rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.586485,0.387004,0.070886,0.038113,0.000522,0.011964,0.077605,0.000351,-0.000008
1,1,False,True,0.596030,0.389698,0.069388,0.036061,0.000604,0.012389,0.086720,0.001122,-0.000011
2,2,False,True,0.593728,0.388348,0.067132,0.034498,0.000520,0.011530,0.089723,0.001925,-0.000016
3,3,False,True,0.605087,0.400498,0.066721,0.033298,0.000518,0.012188,0.089378,0.002435,-0.000019
4,4,False,True,0.601760,0.395448,0.064495,0.032113,0.000513,0.011375,0.094997,0.002762,-0.000022
5,5,False,True,0.599036,0.392650,0.063052,0.031315,0.000468,0.011693,0.096331,0.003446,-0.000026
6,6,False,True,0.607452,0.392559,0.062423,0.030096,0.000518,0.011780,0.105951,0.004065,-0.000028
7,7,False,True,0.605040,0.390020,0.060056,0.031170,0.000472,0.011597,0.106958,0.004702,-0.000030
8,8,False,True,0.605607,0.390850,0.059190,0.028536,0.000475,0.011225,0.110040,0.005223,-0.000033
9,9,False,True,0.611133,0.388448,0.061458,0.014304,0.000464,0.028620,0.112148,0.005621,-0.000035
10,10,False,True,0.612385,0.396213,0.058515,0.011871,0.000453,0.026683,0.112933,0.005650,-0.000035
inf,inf,False,True,0.611341,0.388355,0.057516,0.012238,0.000464,0.028465,0.114625,0.009588,-0.000057
