rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.587264,0.386575,0.070645,0.036164,0.000497,0.014451,0.078536,0.000354,-0.000008
1,1,False,True,0.592477,0.391065,0.069452,0.035186,0.000556,0.011331,0.083786,0.001057,-0.000011
2,2,False,True,0.597984,0.396870,0.067359,0.033602,0.000513,0.011487,0.086332,0.001773,-0.000016
3,3,False,True,0.596494,0.389001,0.065716,0.034111,0.000510,0.012079,0.092531,0.002494,-0.000019
4,4,False,True,0.601150,0.395618,0.064198,0.031924,0.000517,0.011404,0.094724,0.002708,-0.000021
5,5,False,True,0.607794,0.395607,0.062692,0.030680,0.000492,0.011453,0.103329,0.003483,-0.000025
6,6,False,True,0.603522,0.391266,0.061880,0.030501,0.000551,0.011940,0.102973,0.004346,-0.000029
7,7,False,True,0.609020,0.394715,0.060110,0.029633,0.000465,0.011662,0.107585,0.004783,-0.000032
8,8,False,True,0.593251,0.381189,0.058865,0.028368,0.000464,0.011570,0.107290,0.005439,-0.000033
9,9,False,True,0.603041,0.388014,0.058482,0.012159,0.000461,0.026485,0.111698,0.005675,-0.000034
10,10,False,True,0.602338,0.383995,0.058397,0.011957,0.000454,0.026284,0.115512,0.005672,-0.000034
inf,inf,False,True,0.610032,0.384693,0.056749,0.012148,0.000509,0.029052,0.115942,0.010846,-0.000059
