rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.584461,0.386888,0.071423,0.035897,0.000497,0.011394,0.077973,0.000347,-0.000009
1,1,False,True,0.599249,0.388615,0.069275,0.037189,0.000514,0.015244,0.087219,0.001148,-0.000011
2,2,False,True,0.592821,0.388148,0.066991,0.033706,0.000519,0.011471,0.089920,0.002016,-0.000016
3,3,False,True,0.587522,0.381878,0.065849,0.032935,0.000515,0.011813,0.091995,0.002485,-0.000019
4,4,False,True,0.593818,0.384480,0.064708,0.031780,0.000505,0.011727,0.097812,0.002748,-0.000021
5,5,False,True,0.594024,0.386534,0.062238,0.030537,0.000470,0.011733,0.098571,0.003880,-0.000027
6,6,False,True,0.597475,0.384894,0.061498,0.030986,0.000472,0.011845,0.103370,0.004347,-0.000029
7,7,False,True,0.606345,0.390433,0.060267,0.031507,0.000467,0.011828,0.106992,0.004787,-0.000031
8,8,False,True,0.596584,0.384997,0.058749,0.028595,0.000609,0.011620,0.106795,0.005156,-0.000031
9,9,False,True,0.602921,0.387124,0.059580,0.012254,0.000466,0.028063,0.109739,0.005627,-0.000034
10,10,False,True,0.603095,0.384514,0.058118,0.011988,0.000457,0.028445,0.113931,0.005575,-0.000034
inf,inf,False,True,0.605402,0.385349,0.057097,0.011930,0.000455,0.026469,0.114412,0.009599,-0.000058
