key,value
rw_delta,5
ww_delta,5
alt_barr,False
data_deps,True
total_time_sec,34.479268
load_time_sec,7.090615
detect_races_time_sec,1.131627
extract_traces_time_sec,0.587157
find_reactive_cmds_time_sec,0.000000
find_proactive_cmds_time_sec,0.098942
find_covered_races_time,10.396031
per_packet_inconsistent_time_sec,0.179227
find_inconsistent_update_time_sec,-0.000055
