key,value
rw_delta,8
ww_delta,8
alt_barr,True
data_deps,True
total_time_sec,2.283447
load_time_sec,1.098858
detect_races_time_sec,0.253592
extract_traces_time_sec,0.021804
find_reactive_cmds_time_sec,0.000199
find_proactive_cmds_time_sec,0.079825
find_covered_races_time,0.093361
per_packet_inconsistent_time_sec,0.026019
find_inconsistent_update_time_sec,-0.000158
