key,value
rw_delta,inf
ww_delta,inf
alt_barr,False
data_deps,True
total_time_sec,6.121171
load_time_sec,2.473288
detect_races_time_sec,0.505198
extract_traces_time_sec,0.039227
find_reactive_cmds_time_sec,0.000433
find_proactive_cmds_time_sec,0.133613
find_covered_races_time,0.294614
per_packet_inconsistent_time_sec,0.167360
find_inconsistent_update_time_sec,-0.000136
