key,value
rw_delta,inf
ww_delta,inf
alt_barr,False
data_deps,True
total_time_sec,6.043416
load_time_sec,2.715603
detect_races_time_sec,0.409357
extract_traces_time_sec,0.066718
find_reactive_cmds_time_sec,0.000034
find_proactive_cmds_time_sec,0.084280
find_covered_races_time,2.349861
per_packet_inconsistent_time_sec,0.417563
find_inconsistent_update_time_sec,0.000000
