rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,2.382827,1.853778,0.301226,0.062198,0.000618,0.088611,0.075161,0.001190,-0.000010
0,0,True,True,2.083840,1.593850,0.283996,0.054204,0.000538,0.079348,0.070643,0.001213,-0.000010
1,1,False,True,2.530382,1.998848,0.292121,0.055959,0.000609,0.082648,0.090329,0.009814,-0.000017
1,1,True,True,2.135359,1.621923,0.283078,0.052549,0.000576,0.077412,0.089604,0.010159,-0.000020
2,2,True,True,2.132255,1.600186,0.280321,0.051248,0.000566,0.082931,0.101525,0.015413,-0.000026
2,2,False,True,2.316515,1.748178,0.300792,0.057369,0.000596,0.083706,0.109812,0.016002,-0.000024
3,3,False,True,2.204189,1.655562,0.278720,0.047820,0.000597,0.079986,0.114982,0.026456,-0.000029
3,3,True,True,2.313352,1.692764,0.289909,0.051308,0.000588,0.090379,0.161163,0.027070,-0.000133
4,4,True,True,3.909156,2.435522,0.647561,0.109451,0.002567,0.145707,0.482052,0.085950,-0.000286
4,4,False,True,2.338574,1.728575,0.297322,0.051566,0.000638,0.086884,0.139523,0.033428,-0.000597
5,5,False,True,2.238530,1.651646,0.275687,0.044844,0.000561,0.081533,0.144224,0.039958,-0.000042
5,5,True,True,5.281075,3.683187,0.660000,0.096404,0.001121,0.148427,0.586111,0.105464,-0.000305
6,6,False,True,2.262788,1.651194,0.280972,0.041774,0.000540,0.079578,0.155486,0.053155,-0.000053
6,6,True,True,4.697459,3.636274,0.543304,0.043962,0.000595,0.088369,0.322958,0.061772,-0.000173
7,7,False,True,2.273919,1.662707,0.271550,0.038325,0.000525,0.080987,0.161241,0.058494,-0.000053
7,7,True,True,2.546682,1.741668,0.287837,0.039935,0.001294,0.084568,0.325449,0.065583,-0.000309
8,8,True,True,2.580637,1.758152,0.279293,0.036921,0.000480,0.084125,0.347343,0.074100,-0.000187
8,8,False,True,2.499145,1.702464,0.355923,0.045276,0.000624,0.096608,0.217487,0.080763,0.000000
9,9,False,True,2.203462,1.581009,0.263582,0.034535,0.000477,0.076578,0.172447,0.074729,-0.000069
9,9,True,True,2.646245,1.786597,0.276096,0.037781,0.000512,0.088461,0.363091,0.093474,-0.000195
10,10,True,True,2.472427,1.646763,0.268675,0.039069,0.000813,0.080765,0.340457,0.095652,-0.000195
10,10,False,True,2.281809,1.614281,0.273715,0.036300,0.000524,0.082178,0.189528,0.085154,-0.000090
inf,inf,False,True,2.498123,1.819460,0.273587,0.036649,0.000527,0.087264,0.191367,0.089149,-0.000082
inf,inf,True,True,2.340408,1.629855,0.266613,0.034228,0.000419,0.081337,0.230692,0.097025,-0.000201
