key,value
rw_delta,9
ww_delta,9
alt_barr,False
data_deps,True
total_time_sec,2.203462
load_time_sec,1.581009
detect_races_time_sec,0.263582
extract_traces_time_sec,0.034535
find_reactive_cmds_time_sec,0.000477
find_proactive_cmds_time_sec,0.076578
find_covered_races_time,0.172447
per_packet_inconsistent_time_sec,0.074729
find_inconsistent_update_time_sec,-0.000069
