key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,2.317277,2.437687,2.445901,2.449269,2.453984,2.509782,2.524978,2.565370,2.560069,2.673580,2.696062,2.651379
load_time_sec,1.571653,1.603382,1.610563,1.578472,1.577355,1.600092,1.609549,1.570568,1.548932,1.573748,1.591903,1.591404
detect_races_time_sec,0.449514,0.446321,0.452931,0.439809,0.436388,0.421712,0.413669,0.426646,0.418448,0.411601,0.399728,0.382110
extract_traces_time_sec,0.140554,0.147104,0.132770,0.136548,0.130215,0.137674,0.130241,0.133176,0.123994,0.120534,0.119613,0.120716
find_reactive_cmds_time_sec,0.002930,0.002803,0.002888,0.002852,0.002871,0.004252,0.002853,0.002861,0.002860,0.003220,0.002860,0.002766
find_proactive_cmds_time_sec,0.018182,0.016622,0.016778,0.019818,0.017544,0.018878,0.017671,0.019027,0.016786,0.016948,0.017915,0.016318
find_covered_races_time,0.133667,0.216080,0.223761,0.264563,0.281443,0.318174,0.341587,0.401562,0.436307,0.532028,0.545392,0.499882
per_packet_inconsistent_time_sec,0.000689,0.005312,0.006000,0.006925,0.007882,0.008645,0.009057,0.011084,0.012149,0.014651,0.017308,0.036117
find_inconsistent_update_time_sec,-0.000018,-0.000025,-0.000170,-0.000244,-0.000247,-0.000314,-0.000313,-0.000406,-0.000554,-0.000809,-0.001304,-0.002026
