key,value
rw_delta,5
ww_delta,5
alt_barr,False
data_deps,True
total_time_sec,62.310360
load_time_sec,40.504962
detect_races_time_sec,14.372405
extract_traces_time_sec,0.176224
find_reactive_cmds_time_sec,0.006302
find_proactive_cmds_time_sec,4.530627
find_covered_races_time,2.548799
per_packet_inconsistent_time_sec,0.170639
find_inconsistent_update_time_sec,-0.000366
