key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,73.781709,72.446410,74.380092,77.853039,81.859793,83.618934,92.334728,100.586220,96.786411,96.512847,97.089234,121.413624
load_time_sec,45.464196,44.430772,44.342913,44.857782,45.692383,45.564488,46.670989,52.997448,49.243389,48.673269,49.755397,45.686188
detect_races_time_sec,24.934556,23.661883,23.624130,24.152602,24.212210,23.682168,26.747977,26.921217,26.310261,26.434085,26.207409,22.968058
extract_traces_time_sec,0.566547,0.369668,0.364362,0.368770,0.350957,0.326746,0.335340,0.312759,0.328110,0.281137,0.246071,0.032049
find_reactive_cmds_time_sec,0.005044,0.004643,0.004584,0.004706,0.004633,0.004547,0.006142,0.004581,0.005109,0.004676,0.004757,0.005533
find_proactive_cmds_time_sec,0.220901,0.206566,0.200410,0.202894,0.206161,0.209271,0.223079,0.233012,0.216250,0.219520,0.214313,0.203452
find_covered_races_time,2.586397,3.727507,5.758102,8.141319,11.225343,13.621747,18.083078,19.797042,20.329145,20.491097,20.227513,51.279660
per_packet_inconsistent_time_sec,0.003873,0.045138,0.085305,0.124619,0.167708,0.209522,0.267419,0.319293,0.353372,0.408182,0.432864,1.235286
find_inconsistent_update_time_sec,-0.000151,-0.000192,-0.000247,-0.000305,-0.000357,-0.000403,-0.000663,-0.000822,-0.000735,-0.000839,-0.000866,-0.003332
