rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,3.989296,2.596998,1.117447,0.061822,0.000640,0.015108,0.196224,0.000999,-0.000022
1,1,False,True,4.006745,2.601009,1.103836,0.034646,0.000627,0.015022,0.238459,0.013066,-0.000041
2,2,False,True,4.184529,2.645848,1.118734,0.032169,0.000653,0.015292,0.341704,0.030021,-0.000067
3,3,False,True,4.186159,2.603804,1.103430,0.031512,0.000626,0.016127,0.387361,0.043177,-0.000085
4,4,False,True,4.240380,2.598721,1.097787,0.030682,0.000636,0.015516,0.443624,0.053277,-0.000098
5,5,False,True,4.298894,2.615233,1.096858,0.029777,0.000610,0.014803,0.479969,0.061500,-0.000107
6,6,False,True,4.345861,2.610613,1.095936,0.028963,0.000616,0.014750,0.523610,0.071208,-0.000127
7,7,False,True,4.422102,2.636418,1.115957,0.028297,0.000623,0.015031,0.547396,0.078209,-0.000134
8,8,False,True,4.369737,2.582810,1.085056,0.026696,0.000623,0.015903,0.573640,0.084828,-0.000143
9,9,False,True,4.367387,2.585550,1.072008,0.023830,0.000615,0.016083,0.576013,0.093094,-0.000155
10,10,False,True,4.348377,2.568311,1.074291,0.024378,0.000604,0.017849,0.563387,0.099357,-0.000163
inf,inf,False,True,4.381713,2.611311,1.008440,0.088643,0.000613,0.015241,0.503511,0.153661,-0.000253
