rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.056988,2.627942,1.145847,0.063221,0.000643,0.014700,0.203423,0.001154,-0.000021
1,1,False,True,4.023491,2.597649,1.113987,0.033793,0.000627,0.014991,0.248566,0.013802,-0.000040
2,2,False,True,4.175266,2.641168,1.109996,0.031475,0.000615,0.015155,0.346935,0.029816,-0.000068
3,3,False,True,4.218721,2.619257,1.120412,0.031412,0.000633,0.015097,0.388633,0.043155,-0.000085
4,4,False,True,4.283099,2.647887,1.092958,0.030750,0.000611,0.014740,0.443456,0.052557,-0.000098
5,5,False,True,4.286935,2.610358,1.097711,0.030789,0.000634,0.015722,0.469190,0.062388,-0.000106
6,6,False,True,4.370259,2.620908,1.094874,0.030112,0.000629,0.015912,0.535712,0.071948,-0.000127
7,7,False,True,4.438572,2.637719,1.119470,0.029299,0.000642,0.015384,0.557236,0.078649,-0.000135
8,8,False,True,4.443201,2.647108,1.099255,0.027006,0.000610,0.014856,0.570792,0.083397,-0.000142
9,9,False,True,4.467440,2.653960,1.103525,0.024497,0.000628,0.017236,0.573823,0.093551,-0.000184
10,10,False,True,4.426574,2.621482,1.097149,0.024157,0.000615,0.017432,0.567687,0.097850,-0.000165
inf,inf,False,True,4.435540,2.639230,1.032594,0.083517,0.000637,0.015762,0.511721,0.151786,-0.000255
