rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.030991,2.635469,1.122479,0.064857,0.000685,0.014920,0.191361,0.001165,-0.000021
1,1,False,True,4.039626,2.609716,1.107234,0.034064,0.000631,0.015960,0.258204,0.013739,-0.000041
2,2,False,True,4.166083,2.633559,1.108489,0.031901,0.000622,0.015208,0.345936,0.030261,-0.000067
3,3,False,True,4.176624,2.591175,1.094900,0.031039,0.000624,0.014745,0.400402,0.043616,-0.000085
4,4,False,True,4.230681,2.593064,1.092673,0.031254,0.000638,0.015077,0.444134,0.053704,-0.000098
5,5,False,True,4.307981,2.607840,1.106424,0.029956,0.000620,0.015258,0.485389,0.062348,-0.000108
6,6,False,True,4.356683,2.606497,1.106688,0.029607,0.000620,0.015407,0.525307,0.072392,-0.000128
7,7,False,True,4.378956,2.617841,1.105599,0.028474,0.000612,0.015678,0.532944,0.077630,-0.000134
8,8,False,True,4.402917,2.609965,1.084395,0.027009,0.000654,0.015804,0.581538,0.083373,-0.000142
9,9,False,True,4.386843,2.596186,1.084817,0.024237,0.000711,0.017066,0.570603,0.093029,-0.000157
10,10,False,True,4.408544,2.598950,1.091599,0.024324,0.000612,0.020292,0.572886,0.099678,-0.000164
inf,inf,False,True,4.382812,2.612776,1.006593,0.076997,0.000641,0.015688,0.516275,0.153548,-0.000255
