rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.036071,2.626561,1.134538,0.061765,0.000634,0.015007,0.196415,0.001095,-0.000021
1,1,False,True,4.068862,2.620913,1.131246,0.033256,0.000633,0.015392,0.253330,0.014012,-0.000041
2,2,False,True,4.169052,2.643037,1.109050,0.032498,0.000634,0.015653,0.338916,0.029160,-0.000068
3,3,False,True,4.263538,2.672936,1.108360,0.032885,0.000646,0.016247,0.388213,0.044131,-0.000085
4,4,False,True,4.278452,2.628770,1.103006,0.033172,0.000661,0.016652,0.442331,0.053725,-0.000098
5,5,False,True,4.313230,2.633960,1.095185,0.030710,0.000619,0.015762,0.474999,0.061853,-0.000107
6,6,False,True,4.372897,2.643765,1.087665,0.029235,0.000635,0.015003,0.523159,0.073272,-0.000127
7,7,False,True,4.407365,2.638900,1.093664,0.028894,0.000626,0.015557,0.551629,0.077922,-0.000135
8,8,False,True,4.435088,2.644677,1.091409,0.027375,0.000621,0.015531,0.571275,0.084018,-0.000140
9,9,False,True,4.430824,2.637249,1.086265,0.027129,0.000716,0.016418,0.567777,0.095078,-0.000156
10,10,False,True,4.399874,2.621389,1.082440,0.023922,0.000618,0.016006,0.551814,0.103486,-0.000163
inf,inf,False,True,4.365929,2.607065,1.001135,0.076902,0.000625,0.014639,0.510960,0.154248,-0.000318
