rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.022561,2.613387,1.127876,0.064680,0.000639,0.015009,0.199798,0.001116,-0.000022
1,1,False,True,3.984401,2.574358,1.095993,0.032907,0.000612,0.014745,0.252116,0.013588,-0.000041
2,2,False,True,4.170772,2.643297,1.109190,0.034157,0.000655,0.015781,0.337942,0.029648,-0.000066
3,3,False,True,4.250731,2.649214,1.103614,0.033447,0.000677,0.015510,0.403984,0.044159,-0.000087
4,4,False,True,4.260716,2.604737,1.113007,0.031657,0.000618,0.015957,0.440986,0.053617,-0.000099
5,5,False,True,4.370228,2.660250,1.100861,0.032061,0.000692,0.018236,0.494629,0.063353,-0.000109
6,6,False,True,4.365062,2.610702,1.107279,0.029724,0.000622,0.015498,0.528872,0.072193,-0.000128
7,7,False,True,4.428810,2.661931,1.095329,0.028671,0.000625,0.015738,0.548212,0.078126,-0.000136
8,8,False,True,4.389342,2.615970,1.087860,0.026522,0.000619,0.014966,0.558550,0.084673,-0.000143
9,9,False,True,4.387562,2.597408,1.081332,0.023964,0.000617,0.017030,0.573906,0.093109,-0.000156
10,10,False,True,4.412475,2.609597,1.103451,0.024709,0.000631,0.017750,0.556810,0.099322,-0.000168
inf,inf,False,True,4.402345,2.609010,1.007925,0.089253,0.000628,0.016032,0.523889,0.155317,-0.000252
