rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.010163,2.608849,1.123491,0.064073,0.000697,0.016070,0.195900,0.001028,-0.000021
1,1,False,True,4.036093,2.607271,1.106789,0.033436,0.000652,0.015817,0.258416,0.013638,-0.000040
2,2,False,True,4.141563,2.609352,1.111162,0.032912,0.000621,0.014810,0.342878,0.029725,-0.000065
3,3,False,True,4.220124,2.626060,1.107114,0.035566,0.000639,0.015696,0.392054,0.042865,-0.000093
4,4,False,True,4.245834,2.614136,1.096615,0.030736,0.000625,0.015721,0.434347,0.053514,-0.000099
5,5,False,True,4.265081,2.592116,1.086617,0.030062,0.000618,0.015051,0.477730,0.062744,-0.000107
6,6,False,True,4.324886,2.596501,1.085039,0.029401,0.000632,0.015011,0.526557,0.071576,-0.000126
7,7,False,True,4.345961,2.592198,1.098918,0.028323,0.000617,0.015161,0.533166,0.077405,-0.000134
8,8,False,True,4.388039,2.609858,1.094340,0.027054,0.000672,0.015922,0.557141,0.082872,-0.000141
9,9,False,True,4.410445,2.615405,1.093771,0.024837,0.000757,0.016673,0.565250,0.093559,-0.000155
10,10,False,True,4.390323,2.595967,1.084120,0.024835,0.000624,0.016971,0.568524,0.099083,-0.000164
inf,inf,False,True,4.398039,2.617024,1.009376,0.088615,0.000646,0.015934,0.511015,0.155140,-0.000251
