rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.001215,2.602385,1.121754,0.062287,0.000679,0.014897,0.198166,0.000990,-0.000021
1,1,False,True,4.033979,2.623228,1.097272,0.033404,0.000618,0.015702,0.249851,0.013826,-0.000042
2,2,False,True,4.133115,2.598473,1.112243,0.031907,0.000635,0.015972,0.343984,0.029797,-0.000068
3,3,False,True,4.260076,2.648962,1.109498,0.033552,0.000742,0.016360,0.406732,0.044107,-0.000086
4,4,False,True,4.237160,2.603751,1.090056,0.031195,0.000622,0.015610,0.442722,0.053062,-0.000104
5,5,False,True,4.291192,2.623052,1.093844,0.030258,0.000613,0.015407,0.466298,0.061579,-0.000106
6,6,False,True,4.341278,2.611301,1.086884,0.029042,0.000616,0.014653,0.526305,0.072307,-0.000126
7,7,False,True,4.409650,2.611844,1.111537,0.029778,0.000634,0.016079,0.561743,0.077861,-0.000134
8,8,False,True,4.436585,2.634431,1.112621,0.026850,0.000618,0.015824,0.562004,0.084056,-0.000143
9,9,False,True,4.465922,2.621789,1.126046,0.024560,0.000622,0.017821,0.580950,0.093940,-0.000156
10,10,False,True,4.483872,2.656880,1.113619,0.024157,0.000613,0.016774,0.571864,0.099764,-0.000165
inf,inf,False,True,4.373367,2.602970,1.003880,0.077371,0.000639,0.015540,0.517853,0.154824,-0.000253
