rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.013034,2.607278,1.129931,0.062744,0.000652,0.015389,0.195979,0.001000,-0.000022
1,1,False,True,4.026780,2.596304,1.111938,0.033287,0.000618,0.015380,0.255338,0.013836,-0.000041
2,2,False,True,4.106717,2.596074,1.094251,0.032241,0.000616,0.014972,0.338812,0.029638,-0.000068
3,3,False,True,4.201393,2.613282,1.101603,0.031186,0.000616,0.014892,0.396398,0.043291,-0.000085
4,4,False,True,4.224651,2.594883,1.090569,0.030524,0.000615,0.014864,0.440295,0.052765,-0.000098
5,5,False,True,4.286071,2.596504,1.090546,0.029719,0.000621,0.014837,0.491389,0.062309,-0.000108
6,6,False,True,4.331925,2.610427,1.082035,0.029622,0.000614,0.015031,0.521839,0.072186,-0.000128
7,7,False,True,4.330926,2.585239,1.083461,0.028635,0.000616,0.014850,0.539964,0.077986,-0.000135
8,8,False,True,4.510385,2.674979,1.127176,0.027551,0.000631,0.015015,0.580781,0.084067,-0.000143
9,9,False,True,4.391741,2.584105,1.094056,0.024191,0.000767,0.016869,0.578203,0.093355,-0.000157
10,10,False,True,4.393699,2.596967,1.080021,0.024346,0.000609,0.017514,0.573400,0.100640,-0.000166
inf,inf,False,True,4.385627,2.601812,1.003348,0.089235,0.000633,0.015793,0.519828,0.154686,-0.000255
