key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,1.076706,1.085864,1.115684,1.096105,1.167503,1.196841,1.256323,2.100854,1.215353,1.229344,2.147264,1.167630,1.083936,1.207082,1.129254,1.159121,1.278518,1.242544,1.277639,1.298766,1.355954,1.246038,1.234397,1.197354
load_time_sec,0.634509,0.619809,0.636072,0.621563,0.622164,0.625056,0.626564,0.970257,0.626371,0.653147,1.119326,0.633658,0.634320,0.715281,0.642187,0.646785,0.707035,0.637280,0.639715,0.648123,0.646323,0.635119,0.644719,0.626644
detect_races_time_sec,0.233764,0.229240,0.234008,0.218646,0.216939,0.211125,0.214853,0.400141,0.217709,0.209326,0.410474,0.216607,0.236298,0.250863,0.224302,0.229674,0.219341,0.218756,0.220502,0.220724,0.256409,0.219663,0.220693,0.218452
extract_traces_time_sec,0.043013,0.043352,0.043481,0.040895,0.039425,0.039397,0.039467,0.060138,0.040128,0.039292,0.063382,0.014839,0.042620,0.043481,0.041645,0.041219,0.039415,0.038530,0.038900,0.039804,0.057600,0.037746,0.037506,0.014155
find_reactive_cmds_time_sec,0.001324,0.001279,0.001344,0.001244,0.001252,0.001275,0.001294,0.002218,0.001276,0.001220,0.002285,0.001238,0.001288,0.001357,0.001305,0.001308,0.001289,0.001285,0.001315,0.001299,0.001367,0.001279,0.001261,0.001262
find_proactive_cmds_time_sec,0.056140,0.055857,0.056824,0.054497,0.056087,0.055208,0.060181,0.086222,0.056084,0.060305,0.090270,0.077424,0.058433,0.058063,0.063274,0.057579,0.056969,0.056259,0.057187,0.058460,0.061331,0.056792,0.056365,0.074753
find_covered_races_time,0.107428,0.134280,0.140906,0.155041,0.224756,0.256808,0.305101,0.564211,0.262747,0.254440,0.436928,0.209847,0.110462,0.136120,0.153394,0.177813,0.247444,0.281882,0.310193,0.320578,0.321317,0.283665,0.261677,0.244919
per_packet_inconsistent_time_sec,0.000491,0.002009,0.003002,0.004176,0.006833,0.007922,0.008809,0.017577,0.010986,0.011552,0.024496,0.013955,0.000478,0.001879,0.003106,0.004699,0.006977,0.008502,0.009771,0.009724,0.011548,0.011716,0.012120,0.017100
find_inconsistent_update_time_sec,-0.000010,-0.000013,-0.000014,-0.000017,-0.000021,-0.000024,-0.000026,-0.000049,-0.000029,-0.000034,-0.000066,-0.000037,-0.000010,-0.000013,-0.000015,-0.000019,-0.000022,-0.000025,-0.000027,-0.000027,-0.000032,-0.000032,-0.000030,-0.000043
