key,value
rw_delta,1
ww_delta,1
alt_barr,True
data_deps,True
total_time_sec,1.976235
load_time_sec,1.592698
detect_races_time_sec,0.311254
extract_traces_time_sec,0.030078
find_reactive_cmds_time_sec,0.002061
find_proactive_cmds_time_sec,0.013488
find_covered_races_time,0.021177
per_packet_inconsistent_time_sec,0.005355
find_inconsistent_update_time_sec,-0.000036
