rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.874762,0.549379,0.200212,0.019984,0.000972,0.012128,0.091584,0.000454,-0.000011
1,1,False,True,0.898575,0.555612,0.197482,0.019942,0.000872,0.012630,0.109785,0.002198,-0.000017
2,2,False,True,0.897831,0.545999,0.195769,0.018974,0.000858,0.012086,0.120902,0.003182,-0.000020
3,3,False,True,0.939298,0.555815,0.202850,0.019239,0.000985,0.012567,0.142681,0.005101,-0.000025
4,4,False,True,0.971562,0.543202,0.190031,0.017402,0.000823,0.012246,0.200056,0.007724,-0.000039
5,5,False,True,1.011530,0.549478,0.191817,0.016426,0.000845,0.012912,0.230335,0.009642,-0.000040
6,6,False,True,1.025522,0.551886,0.188081,0.016246,0.000846,0.013325,0.244547,0.010507,-0.000044
7,7,False,True,1.059632,0.569367,0.199372,0.015954,0.000839,0.013483,0.249215,0.011324,-0.000046
8,8,False,True,0.995809,0.552876,0.188560,0.015743,0.000932,0.013600,0.210918,0.013097,-0.000050
9,9,False,True,0.954913,0.545842,0.191433,0.014894,0.000815,0.012824,0.175028,0.013988,-0.000052
10,10,False,True,0.966975,0.544980,0.187116,0.015639,0.000948,0.013446,0.190820,0.013939,-0.000053
inf,inf,False,True,0.949053,0.550395,0.183569,0.012004,0.000874,0.012619,0.171965,0.017523,-0.000069
