rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.875001,0.550474,0.200908,0.020220,0.000870,0.012075,0.089919,0.000492,-0.000011
1,1,False,True,0.898280,0.549250,0.198195,0.020714,0.000927,0.012172,0.114829,0.002142,-0.000017
2,2,False,True,0.920360,0.555964,0.201543,0.019715,0.000877,0.012505,0.126329,0.003373,-0.000021
3,3,False,True,0.928055,0.551314,0.191409,0.018748,0.000860,0.015909,0.145052,0.004701,-0.000025
4,4,False,True,0.974320,0.549252,0.191571,0.017917,0.000859,0.012569,0.193887,0.008196,-0.000036
5,5,False,True,1.009643,0.547858,0.195376,0.016767,0.000951,0.013621,0.225205,0.009785,-0.000043
6,6,False,True,1.014176,0.545374,0.190000,0.015952,0.000811,0.013368,0.238261,0.010327,-0.000045
7,7,False,True,1.023714,0.543091,0.188379,0.015701,0.000821,0.013157,0.251193,0.011286,-0.000045
8,8,False,True,0.978166,0.546229,0.187016,0.015165,0.000823,0.013382,0.202228,0.013235,-0.000050
9,9,False,True,0.966633,0.552552,0.187140,0.015096,0.000814,0.013482,0.179145,0.018319,-0.000052
10,10,False,True,0.976159,0.555783,0.189081,0.015516,0.000857,0.013728,0.187784,0.013320,-0.000051
inf,inf,False,True,0.982405,0.576348,0.192198,0.012731,0.000854,0.012032,0.170837,0.017303,-0.000068
