rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.879252,0.546750,0.199909,0.020671,0.001314,0.012586,0.097559,0.000423,-0.000010
1,1,False,True,0.884179,0.541946,0.197884,0.019694,0.000881,0.012404,0.109361,0.001955,-0.000015
2,2,False,True,0.904695,0.550360,0.196544,0.019425,0.000863,0.012637,0.121602,0.003205,-0.000022
3,3,False,True,0.930815,0.557404,0.194217,0.019381,0.000909,0.012702,0.141460,0.004678,-0.000025
4,4,False,True,0.969819,0.548406,0.191048,0.017491,0.000830,0.012469,0.191352,0.008143,-0.000036
5,5,False,True,1.007975,0.549262,0.189655,0.016220,0.000825,0.012991,0.229241,0.009702,-0.000041
6,6,False,True,1.022339,0.548809,0.191041,0.015901,0.000847,0.013111,0.241639,0.010909,-0.000044
7,7,False,True,1.032568,0.550847,0.192044,0.016528,0.001003,0.013061,0.247634,0.011373,-0.000044
8,8,False,True,1.008045,0.561234,0.193248,0.015891,0.000874,0.013573,0.209622,0.013512,-0.000051
9,9,False,True,0.959038,0.544474,0.189822,0.015200,0.000830,0.013022,0.181713,0.013891,-0.000052
10,10,False,True,0.970175,0.546962,0.186465,0.015215,0.000841,0.013218,0.193825,0.013557,-0.000052
inf,inf,False,True,0.945282,0.549481,0.184356,0.012001,0.000796,0.012192,0.169068,0.017282,-0.000069
