rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.886643,0.553839,0.201772,0.020344,0.000904,0.012595,0.096643,0.000490,-0.000012
1,1,False,True,0.894624,0.547588,0.199513,0.019759,0.000876,0.011969,0.112662,0.002202,-0.000016
2,2,False,True,0.912348,0.551326,0.202290,0.020244,0.000869,0.012139,0.121952,0.003472,-0.000021
3,3,False,True,0.924294,0.551774,0.201455,0.019498,0.000865,0.012488,0.133550,0.004607,-0.000024
4,4,False,True,0.981614,0.546138,0.190720,0.017487,0.000834,0.012504,0.205932,0.007924,-0.000037
5,5,False,True,1.006335,0.550214,0.192538,0.016751,0.000856,0.013415,0.222920,0.009567,-0.000040
6,6,False,True,1.021433,0.546986,0.189778,0.016032,0.000825,0.014056,0.242848,0.010830,-0.000045
7,7,False,True,1.016652,0.547770,0.188251,0.015775,0.000981,0.013617,0.238656,0.011515,-0.000046
8,8,False,True,0.988394,0.554505,0.188683,0.015243,0.000845,0.012670,0.203178,0.013181,-0.000051
9,9,False,True,0.967943,0.550504,0.187390,0.014755,0.000808,0.012733,0.188728,0.012936,-0.000051
10,10,False,True,0.967731,0.545507,0.196104,0.015254,0.000846,0.013070,0.183239,0.013624,-0.000052
inf,inf,False,True,0.943572,0.544628,0.182925,0.012016,0.000809,0.012237,0.174007,0.016846,-0.000068
