rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.867593,0.544908,0.198816,0.020586,0.000865,0.013364,0.088582,0.000429,-0.000011
1,1,False,True,0.900360,0.555315,0.200414,0.020241,0.000902,0.012303,0.109018,0.002114,-0.000016
2,2,False,True,0.905569,0.547007,0.195550,0.019876,0.000960,0.012705,0.126174,0.003242,-0.000021
3,3,False,True,0.934601,0.558702,0.197730,0.018769,0.000896,0.011909,0.141477,0.005055,-0.000025
4,4,False,True,0.980600,0.552016,0.189619,0.017186,0.000838,0.012104,0.200717,0.008046,-0.000036
5,5,False,True,0.995301,0.545441,0.189847,0.016326,0.000820,0.012958,0.220132,0.009697,-0.000041
6,6,False,True,1.005348,0.542823,0.187815,0.016006,0.000832,0.013139,0.234041,0.010604,-0.000045
7,7,False,True,1.019977,0.549654,0.189644,0.015562,0.000831,0.012762,0.240123,0.011319,-0.000045
8,8,False,True,0.987117,0.554209,0.188551,0.015308,0.000811,0.013245,0.201575,0.013331,-0.000051
9,9,False,True,0.975247,0.556543,0.187382,0.015478,0.000819,0.013276,0.187688,0.013971,-0.000053
10,10,False,True,0.969567,0.552911,0.187393,0.015152,0.000809,0.012750,0.186714,0.013749,-0.000053
inf,inf,False,True,0.962828,0.556504,0.189035,0.012447,0.000911,0.013613,0.172918,0.017300,-0.000068
