rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.877627,0.550503,0.202765,0.020267,0.000884,0.012646,0.090056,0.000457,-0.000011
1,1,False,True,0.892363,0.549092,0.198408,0.019328,0.000855,0.011910,0.110730,0.001988,-0.000015
2,2,False,True,0.906469,0.546165,0.196331,0.019067,0.000852,0.012190,0.128614,0.003190,-0.000022
3,3,False,True,0.925621,0.553172,0.193363,0.019189,0.000874,0.012666,0.141598,0.004690,-0.000029
4,4,False,True,1.000692,0.560008,0.197289,0.017474,0.000824,0.012492,0.204213,0.008320,-0.000036
5,5,False,True,1.011269,0.548224,0.191541,0.016714,0.000921,0.013516,0.230546,0.009732,-0.000041
6,6,False,True,1.123888,0.594369,0.193381,0.020304,0.001114,0.013644,0.289570,0.011420,-0.000047
7,7,False,True,1.012348,0.543742,0.188516,0.015822,0.000811,0.013467,0.238643,0.011263,-0.000047
8,8,False,True,0.977867,0.550847,0.186317,0.016017,0.000990,0.013438,0.196770,0.013399,-0.000051
9,9,False,True,0.964467,0.550930,0.186811,0.015052,0.000814,0.013483,0.183350,0.013936,-0.000053
10,10,False,True,0.960718,0.545944,0.186357,0.015050,0.000817,0.013321,0.185851,0.013287,-0.000053
inf,inf,False,True,0.944946,0.547021,0.183024,0.011951,0.000827,0.012328,0.172652,0.017033,-0.000070
