rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.874183,0.545518,0.199153,0.021753,0.001020,0.013502,0.092775,0.000420,-0.000010
1,1,False,True,0.896614,0.549382,0.199718,0.019492,0.000863,0.011924,0.113200,0.001982,-0.000016
2,2,False,True,0.901247,0.547434,0.195885,0.019655,0.000870,0.012457,0.121606,0.003282,-0.000021
3,3,False,True,0.934308,0.551508,0.193794,0.019290,0.000866,0.013895,0.149857,0.005038,-0.000026
4,4,False,True,0.977393,0.546577,0.191318,0.017349,0.000843,0.012030,0.201008,0.008199,-0.000036
5,5,False,True,0.999261,0.548713,0.190722,0.016912,0.000854,0.013471,0.218823,0.009684,-0.000040
6,6,False,True,1.027881,0.551761,0.190815,0.016271,0.000999,0.013035,0.244030,0.010887,-0.000045
7,7,False,True,1.021929,0.545711,0.189019,0.015511,0.000824,0.012722,0.247260,0.010800,-0.000045
8,8,False,True,0.978297,0.546582,0.189453,0.015478,0.000833,0.012927,0.199610,0.013329,-0.000052
9,9,False,True,1.002779,0.566250,0.196747,0.015717,0.000879,0.012781,0.196363,0.013957,-0.000052
10,10,False,True,0.968501,0.550959,0.189032,0.014762,0.000799,0.015065,0.184426,0.013373,-0.000052
inf,inf,False,True,0.951496,0.550376,0.188622,0.012429,0.000817,0.012853,0.169577,0.016720,-0.000066
