rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.874218,0.548265,0.203063,0.020038,0.000876,0.012087,0.089384,0.000458,-0.000011
1,1,False,True,0.950214,0.585992,0.207621,0.021828,0.000955,0.012958,0.118498,0.002312,-0.000017
2,2,False,True,0.906520,0.543897,0.202152,0.019553,0.000864,0.012680,0.123851,0.003465,-0.000021
3,3,False,True,0.930278,0.551590,0.202422,0.018731,0.000871,0.012086,0.139603,0.004915,-0.000026
4,4,False,True,0.965474,0.542236,0.189904,0.017489,0.000842,0.012487,0.194421,0.008017,-0.000039
5,5,False,True,0.999976,0.544119,0.192639,0.016350,0.000853,0.012800,0.223494,0.009647,-0.000040
6,6,False,True,1.034980,0.560743,0.189064,0.016605,0.000863,0.013735,0.243490,0.010399,-0.000044
7,7,False,True,1.043243,0.562370,0.191326,0.015846,0.000859,0.012766,0.248649,0.011345,-0.000045
8,8,False,True,0.991466,0.555572,0.189335,0.015247,0.000810,0.013055,0.204296,0.013062,-0.000051
9,9,False,True,0.969750,0.555745,0.187498,0.015380,0.000834,0.013214,0.183117,0.013873,-0.000052
10,10,False,True,0.962354,0.545914,0.188755,0.015504,0.000832,0.013353,0.183942,0.013964,-0.000053
inf,inf,False,True,0.953385,0.551938,0.185247,0.012147,0.000803,0.013016,0.172657,0.017471,-0.000069
