rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.883694,0.554768,0.200785,0.021250,0.000952,0.012134,0.093279,0.000482,-0.000011
1,1,False,True,0.903036,0.562787,0.198664,0.019742,0.000877,0.012454,0.106259,0.002200,-0.000016
2,2,False,True,0.907638,0.551178,0.196757,0.019492,0.000865,0.012508,0.123246,0.003535,-0.000022
3,3,False,True,0.923482,0.547377,0.194095,0.018903,0.000872,0.012491,0.144655,0.005032,-0.000026
4,4,False,True,0.972359,0.542683,0.190492,0.017443,0.000847,0.012339,0.200293,0.008184,-0.000036
5,5,False,True,0.999483,0.543161,0.189332,0.017062,0.000918,0.013396,0.225785,0.009755,-0.000040
6,6,False,True,1.023604,0.544963,0.188395,0.015972,0.000824,0.013131,0.249371,0.010868,-0.000044
7,7,False,True,1.031956,0.554917,0.190017,0.015786,0.000830,0.013513,0.245395,0.011414,-0.000047
8,8,False,True,0.995531,0.551880,0.189295,0.015374,0.000828,0.013143,0.211760,0.013163,-0.000051
9,9,False,True,0.974772,0.552050,0.187990,0.015432,0.000841,0.013547,0.190587,0.014234,-0.000054
10,10,False,True,0.969398,0.555968,0.188149,0.015050,0.000843,0.013042,0.182247,0.014014,-0.000053
inf,inf,False,True,0.942333,0.545655,0.182850,0.012025,0.000798,0.012388,0.171113,0.017400,-0.000067
