rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.880056,0.549653,0.200832,0.020529,0.000871,0.012771,0.094824,0.000528,-0.000012
1,1,False,True,0.892715,0.544976,0.199127,0.019762,0.000860,0.012668,0.113070,0.002196,-0.000017
2,2,False,True,0.903761,0.550609,0.195105,0.019789,0.000869,0.012683,0.121451,0.003199,-0.000020
3,3,False,True,0.916776,0.547426,0.193636,0.018490,0.000841,0.011932,0.139404,0.004986,-0.000024
4,4,False,True,0.998455,0.560015,0.193689,0.017901,0.000886,0.012448,0.205372,0.008070,-0.000036
5,5,False,True,0.998276,0.551235,0.189411,0.016393,0.000824,0.013213,0.218149,0.008976,-0.000039
6,6,False,True,1.025514,0.551184,0.188748,0.016229,0.000836,0.013774,0.244086,0.010580,-0.000044
7,7,False,True,1.018590,0.546727,0.188509,0.015807,0.000814,0.013227,0.240986,0.012401,-0.000066
8,8,False,True,0.992608,0.552220,0.193389,0.015938,0.000975,0.012827,0.203649,0.013525,-0.000051
9,9,False,True,0.971743,0.551415,0.187542,0.015262,0.000837,0.013995,0.188833,0.013774,-0.000051
10,10,False,True,0.969007,0.549582,0.186897,0.014771,0.000810,0.013063,0.189644,0.014150,-0.000053
inf,inf,False,True,0.942026,0.542985,0.182498,0.012172,0.000812,0.012831,0.173528,0.017097,-0.000068
