key,value
rw_delta,0
ww_delta,0
alt_barr,False
data_deps,True
total_time_sec,1.103941
load_time_sec,0.592376
detect_races_time_sec,0.280430
extract_traces_time_sec,0.031332
find_reactive_cmds_time_sec,0.001154
find_proactive_cmds_time_sec,0.013934
find_covered_races_time,0.184133
per_packet_inconsistent_time_sec,0.000534
find_inconsistent_update_time_sec,-0.000011
