rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.878546,0.547765,0.199286,0.023156,0.001133,0.013792,0.092827,0.000536,-0.000012
1,1,False,True,0.904894,0.551814,0.204189,0.020845,0.000980,0.012450,0.112397,0.002169,-0.000017
2,2,False,True,0.914826,0.550621,0.197707,0.019240,0.000858,0.011853,0.130249,0.004230,-0.000023
3,3,False,True,0.945551,0.564485,0.196217,0.018532,0.000897,0.012359,0.147845,0.005156,-0.000026
4,4,False,True,1.003841,0.553979,0.203417,0.018437,0.000901,0.012770,0.205933,0.008334,-0.000037
5,5,False,True,1.014636,0.549025,0.190487,0.016652,0.000831,0.013202,0.235000,0.009361,-0.000040
6,6,False,True,1.023195,0.549469,0.191010,0.016314,0.000888,0.013403,0.241478,0.010554,-0.000043
7,7,False,True,1.028453,0.556189,0.188403,0.016120,0.001244,0.014364,0.240777,0.011280,-0.000044
8,8,False,True,0.989648,0.555753,0.193685,0.015429,0.000828,0.013095,0.197574,0.013195,-0.000051
9,9,False,True,0.969250,0.551124,0.188670,0.015122,0.000840,0.012990,0.187344,0.013061,-0.000057
10,10,False,True,0.973620,0.549297,0.190325,0.014872,0.000818,0.012780,0.192113,0.013328,-0.000053
inf,inf,False,True,0.941974,0.551145,0.183143,0.012138,0.000795,0.012563,0.164400,0.017681,-0.000070
