rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.904843,0.567475,0.207938,0.021743,0.000895,0.012637,0.093677,0.000434,-0.000011
1,1,False,True,0.900272,0.553000,0.198615,0.022727,0.000939,0.012049,0.110916,0.001977,-0.000015
2,2,False,True,0.912097,0.550231,0.197083,0.019064,0.000855,0.011895,0.129717,0.003194,-0.000021
3,3,False,True,0.910453,0.547009,0.193418,0.019011,0.000874,0.012525,0.132635,0.004918,-0.000025
4,4,False,True,0.962330,0.543684,0.190461,0.017470,0.000836,0.012404,0.189835,0.007567,-0.000036
5,5,False,True,1.008864,0.547767,0.195980,0.016762,0.000877,0.013141,0.225106,0.009158,-0.000040
6,6,False,True,1.029304,0.550620,0.189971,0.016019,0.000882,0.013454,0.246516,0.011756,-0.000044
7,7,False,True,1.038374,0.553597,0.190631,0.015796,0.000840,0.012779,0.253250,0.011400,-0.000044
8,8,False,True,0.986854,0.556582,0.188045,0.015006,0.000822,0.012865,0.200229,0.013203,-0.000060
9,9,False,True,0.968152,0.546586,0.186965,0.015082,0.000812,0.013351,0.191356,0.013908,-0.000053
10,10,False,True,0.964742,0.545981,0.186785,0.014966,0.000811,0.013461,0.188456,0.014190,-0.000054
inf,inf,False,True,0.945189,0.546784,0.184372,0.012053,0.000804,0.013467,0.169942,0.017654,-0.000072
