rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.876324,0.544137,0.199164,0.019928,0.000853,0.012035,0.099688,0.000471,-0.000010
1,1,False,True,0.901304,0.554757,0.199141,0.021691,0.000996,0.012515,0.110011,0.002143,-0.000015
2,2,False,True,0.925839,0.561989,0.200203,0.019882,0.000898,0.012445,0.126740,0.003621,-0.000023
3,3,False,True,0.918695,0.547614,0.193327,0.018609,0.000838,0.012653,0.140507,0.005082,-0.000026
4,4,False,True,0.979449,0.549476,0.192324,0.017764,0.000844,0.012457,0.198699,0.007812,-0.000036
5,5,False,True,1.008205,0.552440,0.191330,0.016489,0.000988,0.014027,0.223559,0.009295,-0.000040
6,6,False,True,1.019334,0.548123,0.189946,0.015959,0.000848,0.013274,0.240255,0.010849,-0.000045
7,7,False,True,1.032233,0.550874,0.192281,0.015954,0.000858,0.013396,0.247451,0.011337,-0.000046
8,8,False,True,0.976114,0.548472,0.189473,0.015095,0.000828,0.012814,0.196207,0.013138,-0.000050
9,9,False,True,0.958203,0.547888,0.187027,0.015083,0.000811,0.013103,0.180246,0.013955,-0.000052
10,10,False,True,0.980302,0.553176,0.188366,0.015403,0.000831,0.017267,0.191246,0.013922,-0.000053
inf,inf,False,True,0.939446,0.542993,0.183495,0.012201,0.000786,0.012126,0.170515,0.017224,-0.000068
