key,value
rw_delta,7
ww_delta,7
alt_barr,True
data_deps,True
total_time_sec,1.163768
load_time_sec,0.619976
detect_races_time_sec,0.217156
extract_traces_time_sec,0.017740
find_reactive_cmds_time_sec,0.001045
find_proactive_cmds_time_sec,0.014348
find_covered_races_time,0.281801
per_packet_inconsistent_time_sec,0.011601
find_inconsistent_update_time_sec,-0.000034
