rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.966661,0.402710,0.513800,0.025548,0.000225,0.013330,0.010732,0.000237,-0.000014
1,1,False,True,1.021037,0.399589,0.503402,0.018165,0.000184,0.013214,0.082834,0.003207,-0.000406
2,2,False,True,1.048028,0.400963,0.500360,0.012416,0.000181,0.013713,0.113558,0.006212,-0.000591
3,3,False,True,1.047372,0.398404,0.496093,0.013601,0.000235,0.013664,0.115657,0.008880,-0.000805
4,4,False,True,1.041071,0.401783,0.489525,0.008193,0.000176,0.012962,0.115467,0.011925,-0.001005
5,5,False,True,1.037379,0.400181,0.493556,0.006669,0.000175,0.012873,0.107792,0.014940,-0.001155
6,6,False,True,1.039085,0.398156,0.494965,0.005896,0.000180,0.013471,0.108207,0.016872,-0.001305
7,7,False,True,1.065727,0.416022,0.489872,0.005232,0.000183,0.013947,0.119578,0.019389,-0.001469
8,8,False,True,1.060040,0.404202,0.495487,0.005016,0.000178,0.012936,0.120284,0.020366,-0.001533
9,9,False,True,1.041899,0.396914,0.496408,0.004753,0.000173,0.012807,0.107727,0.021458,-0.001626
10,10,False,True,1.020540,0.399059,0.479356,0.004580,0.000178,0.013374,0.098210,0.024000,-0.001749
inf,inf,False,True,0.988655,0.394656,0.460352,0.004319,0.000187,0.013123,0.076078,0.037257,-0.002646
