rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.971675,0.406530,0.515769,0.026184,0.000188,0.012753,0.009963,0.000238,-0.000014
1,1,False,True,1.011689,0.396916,0.498552,0.017920,0.000190,0.013617,0.080590,0.003421,-0.000447
2,2,False,True,1.050572,0.400446,0.504464,0.012250,0.000216,0.013266,0.112931,0.006368,-0.000596
3,3,False,True,1.043607,0.398124,0.494235,0.010361,0.000177,0.012760,0.118233,0.008876,-0.000806
4,4,False,True,1.039060,0.397568,0.493574,0.008512,0.000218,0.012925,0.112949,0.012250,-0.001026
5,5,False,True,1.045619,0.399594,0.497493,0.007005,0.000175,0.012978,0.112132,0.015057,-0.001147
6,6,False,True,1.036538,0.395162,0.492443,0.005852,0.000176,0.013108,0.111500,0.016946,-0.001317
7,7,False,True,1.034336,0.398771,0.484363,0.005363,0.000185,0.013595,0.111720,0.018857,-0.001448
8,8,False,True,1.047945,0.401665,0.487768,0.005180,0.000191,0.013020,0.118679,0.019885,-0.001521
9,9,False,True,1.037727,0.398081,0.490449,0.004876,0.000175,0.012850,0.107778,0.021858,-0.001620
10,10,False,True,1.036225,0.410712,0.483260,0.004581,0.000175,0.013266,0.098493,0.024009,-0.001694
inf,inf,False,True,0.994566,0.399051,0.463393,0.003591,0.000178,0.012924,0.075204,0.037552,-0.002636
