rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.949663,0.398729,0.501930,0.025588,0.000188,0.012650,0.010321,0.000213,-0.000014
1,1,False,True,1.013383,0.391096,0.507377,0.017677,0.000181,0.012702,0.080432,0.003462,-0.000416
2,2,False,True,1.044029,0.397578,0.499737,0.012638,0.000216,0.013120,0.113679,0.006433,-0.000592
3,3,False,True,1.051279,0.401884,0.500477,0.010340,0.000183,0.013136,0.115143,0.009269,-0.000809
4,4,False,True,1.029252,0.398932,0.485192,0.008038,0.000204,0.013039,0.110568,0.012229,-0.001016
5,5,False,True,1.036913,0.400934,0.488953,0.006665,0.000176,0.012787,0.111023,0.015183,-0.001156
6,6,False,True,1.029295,0.393803,0.487698,0.005878,0.000180,0.013471,0.110136,0.016798,-0.001294
7,7,False,True,1.055032,0.399723,0.487132,0.005103,0.000175,0.013136,0.129320,0.018953,-0.001455
8,8,False,True,1.036585,0.394754,0.483509,0.005165,0.000182,0.013651,0.117325,0.020438,-0.001525
9,9,False,True,1.038347,0.401624,0.487906,0.004850,0.000184,0.013830,0.105939,0.022356,-0.001625
10,10,False,True,1.033912,0.407385,0.484716,0.004767,0.000178,0.013411,0.097796,0.023922,-0.001699
inf,inf,False,True,1.005464,0.400421,0.462911,0.004493,0.000366,0.016131,0.080519,0.037952,-0.002635
