rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.966366,0.410043,0.503275,0.027461,0.000202,0.014548,0.010556,0.000232,-0.000014
1,1,False,True,1.011554,0.395944,0.499732,0.017896,0.000181,0.013527,0.080611,0.003214,-0.000407
2,2,False,True,1.045138,0.404111,0.499640,0.012207,0.000189,0.014026,0.108016,0.006324,-0.000593
3,3,False,True,1.046393,0.401035,0.497848,0.010257,0.000175,0.013058,0.114202,0.008973,-0.000810
4,4,False,True,1.034192,0.399872,0.491811,0.008278,0.000254,0.013161,0.107513,0.012250,-0.001019
5,5,False,True,1.051356,0.400088,0.502297,0.006902,0.000184,0.013281,0.113058,0.014368,-0.001142
6,6,False,True,1.073642,0.413796,0.510404,0.006064,0.000183,0.013483,0.111289,0.017080,-0.001309
7,7,False,True,1.032926,0.399187,0.484127,0.005082,0.000174,0.014164,0.109739,0.018931,-0.001488
8,8,False,True,1.043169,0.406283,0.477846,0.005133,0.000184,0.013661,0.113924,0.024549,-0.001553
9,9,False,True,1.053959,0.397002,0.503177,0.004827,0.000224,0.013248,0.107714,0.026101,-0.001632
10,10,False,True,1.033716,0.403378,0.485042,0.004874,0.000189,0.013551,0.101098,0.023841,-0.001706
inf,inf,False,True,0.994384,0.400566,0.462755,0.003602,0.000205,0.012850,0.074419,0.037346,-0.002608
