rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.954854,0.398636,0.507246,0.025690,0.000198,0.013223,0.009594,0.000220,-0.000013
1,1,False,True,1.021786,0.409248,0.497162,0.017772,0.000233,0.012733,0.080793,0.003381,-0.000431
2,2,False,True,1.040651,0.401377,0.498791,0.012121,0.000178,0.012766,0.108551,0.006229,-0.000602
3,3,False,True,1.039478,0.393589,0.496830,0.010131,0.000173,0.012754,0.116212,0.008900,-0.000854
4,4,False,True,1.038990,0.396988,0.494849,0.008443,0.000179,0.012811,0.112756,0.011921,-0.001006
5,5,False,True,1.043958,0.397905,0.499193,0.006759,0.000178,0.013037,0.110399,0.015300,-0.001148
6,6,False,True,1.025360,0.394401,0.480160,0.005951,0.000184,0.013265,0.113094,0.016964,-0.001305
7,7,False,True,1.033319,0.398181,0.483653,0.005137,0.000172,0.012773,0.112903,0.019001,-0.001462
8,8,False,True,1.055842,0.397517,0.491358,0.005458,0.000189,0.013731,0.125483,0.020520,-0.001549
9,9,False,True,1.057656,0.400965,0.502486,0.004783,0.000190,0.012902,0.112568,0.022089,-0.001639
10,10,False,True,1.024753,0.401547,0.483610,0.004995,0.000176,0.012807,0.095961,0.023933,-0.001690
inf,inf,False,True,1.010431,0.403292,0.471338,0.003599,0.000179,0.012785,0.078722,0.037851,-0.002620
