rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.955943,0.397855,0.509499,0.025300,0.000187,0.012623,0.010218,0.000216,-0.000013
1,1,False,True,1.040404,0.409468,0.509411,0.018652,0.000228,0.013292,0.085640,0.003269,-0.000408
2,2,False,True,1.049335,0.401534,0.501665,0.012155,0.000177,0.012840,0.114227,0.006108,-0.000591
3,3,False,True,1.051729,0.399066,0.504906,0.010920,0.000234,0.013703,0.113086,0.008974,-0.000808
4,4,False,True,1.043246,0.400287,0.495970,0.008020,0.000176,0.012813,0.112984,0.011925,-0.001031
5,5,False,True,1.031007,0.397852,0.488457,0.006737,0.000175,0.013459,0.108953,0.014193,-0.001145
6,6,False,True,1.039532,0.402823,0.490346,0.005904,0.000184,0.013100,0.108804,0.017028,-0.001309
7,7,False,True,1.029142,0.395425,0.482942,0.005122,0.000176,0.013299,0.112438,0.018255,-0.001448
8,8,False,True,1.039351,0.396217,0.486135,0.005183,0.000178,0.013255,0.116992,0.019824,-0.001529
9,9,False,True,1.041578,0.401312,0.492547,0.004855,0.000179,0.013688,0.104707,0.022630,-0.001624
10,10,False,True,1.031203,0.397295,0.489290,0.005346,0.000239,0.013285,0.100034,0.023987,-0.001693
inf,inf,False,True,0.985794,0.392984,0.459241,0.003529,0.000176,0.013407,0.076674,0.037154,-0.002596
