rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.961132,0.400258,0.509738,0.026014,0.000194,0.013822,0.010802,0.000256,-0.000014
1,1,False,True,1.013991,0.397054,0.501166,0.017864,0.000185,0.013146,0.080911,0.003215,-0.000410
2,2,False,True,1.047991,0.399431,0.505571,0.012634,0.000214,0.012956,0.110251,0.006293,-0.000607
3,3,False,True,1.056937,0.403859,0.503261,0.010222,0.000175,0.012679,0.116828,0.009041,-0.000836
4,4,False,True,1.065973,0.412038,0.502973,0.008652,0.000185,0.013135,0.115508,0.012329,-0.001116
5,5,False,True,1.037950,0.397148,0.492996,0.007094,0.000191,0.013477,0.110857,0.014990,-0.001163
6,6,False,True,1.043176,0.406016,0.492494,0.005998,0.000186,0.013059,0.106962,0.017111,-0.001315
7,7,False,True,1.035208,0.393794,0.489509,0.005121,0.000174,0.014159,0.111686,0.019271,-0.001458
8,8,False,True,1.039139,0.398601,0.484523,0.005146,0.000181,0.013451,0.115876,0.019801,-0.001525
9,9,False,True,1.046823,0.402320,0.487624,0.004929,0.000184,0.013136,0.110098,0.026806,-0.001688
10,10,False,True,1.030786,0.405196,0.480409,0.005057,0.000194,0.013344,0.100899,0.023953,-0.001701
inf,inf,False,True,1.000748,0.406067,0.459435,0.003519,0.000172,0.012874,0.078476,0.037566,-0.002604
