rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.946174,0.391874,0.503798,0.025709,0.000222,0.013078,0.011209,0.000237,-0.000014
1,1,False,True,1.030096,0.400491,0.508926,0.018023,0.000185,0.013347,0.085262,0.003419,-0.000409
2,2,False,True,1.035709,0.392770,0.503150,0.012083,0.000176,0.012478,0.108284,0.006145,-0.000589
3,3,False,True,1.048623,0.398802,0.496408,0.010468,0.000180,0.013078,0.119863,0.008968,-0.000821
4,4,False,True,1.043433,0.401323,0.494318,0.008136,0.000183,0.012579,0.113625,0.012222,-0.001011
5,5,False,True,1.030430,0.397424,0.488955,0.006786,0.000180,0.013577,0.107630,0.014692,-0.001148
6,6,False,True,1.041159,0.399043,0.495147,0.005928,0.000176,0.012934,0.109899,0.016699,-0.001299
7,7,False,True,1.039008,0.394289,0.492277,0.005134,0.000178,0.012964,0.113755,0.018910,-0.001465
8,8,False,True,1.036790,0.398969,0.485015,0.005201,0.000179,0.012900,0.112947,0.020027,-0.001519
9,9,False,True,1.039637,0.397687,0.493912,0.004894,0.000175,0.012818,0.106166,0.022317,-0.001632
10,10,False,True,1.040234,0.411844,0.479891,0.004969,0.000197,0.014035,0.103437,0.024117,-0.001710
inf,inf,False,True,0.993387,0.395367,0.459773,0.003461,0.000173,0.012741,0.082074,0.037126,-0.002636
