rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.959349,0.396399,0.513075,0.025782,0.000227,0.013458,0.010126,0.000237,-0.000013
1,1,False,True,1.036295,0.400815,0.512108,0.017891,0.000185,0.012865,0.088527,0.003456,-0.000414
2,2,False,True,1.040856,0.399658,0.495246,0.012429,0.000182,0.013549,0.112715,0.006438,-0.000600
3,3,False,True,1.059589,0.401151,0.503106,0.010448,0.000185,0.013528,0.121412,0.008919,-0.000803
4,4,False,True,1.047823,0.395222,0.502429,0.008588,0.000188,0.013766,0.114514,0.012074,-0.001008
5,5,False,True,1.051086,0.407411,0.498686,0.006974,0.000174,0.012771,0.108889,0.014988,-0.001159
6,6,False,True,1.057031,0.407240,0.502802,0.006022,0.000182,0.013488,0.109328,0.016638,-0.001294
7,7,False,True,1.050838,0.406606,0.491934,0.005209,0.000184,0.013587,0.112991,0.018830,-0.001463
8,8,False,True,1.051431,0.400152,0.492495,0.005028,0.000172,0.012872,0.119208,0.019945,-0.001525
9,9,False,True,1.028963,0.399545,0.481514,0.004944,0.000173,0.012802,0.105077,0.022966,-0.001896
10,10,False,True,1.045596,0.404637,0.491011,0.004581,0.000176,0.013029,0.106334,0.023563,-0.002197
inf,inf,False,True,1.011403,0.405535,0.471969,0.003676,0.000177,0.012986,0.076691,0.037676,-0.002660
